id,order_id,menu_item_id
35653,11885,8
35654,11885,1
35655,11885,3
35656,11886,6
35657,11886,9
35658,11886,15
35659,11887,2
35660,11887,14
35661,11887,19
35662,11888,9
35663,11888,2
35664,11888,12
35665,11889,9
35666,11889,0
35667,11889,12
35668,11890,7
35669,11890,11
35670,11890,3
35671,11891,17
35672,11891,19
35673,11891,12
35674,11892,1
35675,11892,1
35676,11892,10
35677,11893,3
35678,11893,9
35679,11893,13
35680,11894,12
35681,11894,11
35682,11894,1
35683,11895,0
35684,11895,2
35685,11895,5
35686,11896,14
35687,11896,10
35688,11896,17
35689,11897,10
35690,11897,19
35691,11897,1
35692,11898,18
35693,11898,9
35694,11898,11
35695,11899,10
35696,11899,1
35697,11899,3
35698,11900,6
35699,11900,4
35700,11900,15
35701,11901,5
35702,11901,4
35703,11901,9
35704,11902,18
35705,11902,19
35706,11902,6
35707,11903,18
35708,11903,18
35709,11903,2
35710,11904,8
35711,11904,10
35712,11904,1
35713,11905,8
35714,11905,10
35715,11905,8
35716,11906,17
35717,11906,1
35718,11906,8
35719,11907,11
35720,11907,14
35721,11907,19
35722,11908,1
35723,11908,10
35724,11908,4
35725,11909,17
35726,11909,18
35727,11909,15
35728,11910,13
35729,11910,15
35730,11910,5
35731,11911,1
35732,11911,17
35733,11911,1
35734,11912,7
35735,11912,6
35736,11912,13
35737,11913,7
35738,11913,16
35739,11913,15
35740,11914,6
35741,11914,6
35742,11914,18
35743,11915,4
35744,11915,12
35745,11915,16
35746,11916,4
35747,11916,0
35748,11916,2
35749,11917,19
35750,11917,11
35751,11917,12
35752,11918,10
35753,11918,13
35754,11918,2
35755,11919,19
35756,11919,17
35757,11919,1
35758,11920,1
35759,11920,6
35760,11920,0
35761,11921,0
35762,11921,10
35763,11921,9
35764,11922,0
35765,11922,5
35766,11922,15
35767,11923,12
35768,11923,3
35769,11923,11
35770,11924,5
35771,11924,9
35772,11924,1
35773,11925,17
35774,11925,15
35775,11925,17
35776,11926,10
35777,11926,18
35778,11926,0
35779,11927,16
35780,11927,12
35781,11927,16
35782,11928,11
35783,11928,7
35784,11928,12
35785,11929,15
35786,11929,18
35787,11929,3
35788,11930,9
35789,11930,15
35790,11930,18
35791,11931,1
35792,11931,4
35793,11931,3
35794,11932,18
35795,11932,17
35796,11932,0
35797,11933,2
35798,11933,1
35799,11933,8
35800,11934,3
35801,11934,0
35802,11934,19
35803,11935,6
35804,11935,5
35805,11935,8
35806,11936,15
35807,11936,15
35808,11936,17
35809,11937,19
35810,11937,1
35811,11937,14
35812,11938,5
35813,11938,8
35814,11938,16
35815,11939,0
35816,11939,13
35817,11939,17
35818,11940,12
35819,11940,11
35820,11940,7
35821,11941,0
35822,11941,2
35823,11941,13
35824,11942,9
35825,11942,19
35826,11942,6
35827,11943,11
35828,11943,15
35829,11943,0
35830,11944,4
35831,11944,5
35832,11944,19
35833,11945,17
35834,11945,13
35835,11945,10
35836,11946,11
35837,11946,8
35838,11946,5
35839,11947,16
35840,11947,4
35841,11947,9
35842,11948,14
35843,11948,4
35844,11948,4
35845,11949,11
35846,11949,16
35847,11949,4
35848,11950,12
35849,11950,1
35850,11950,0
35851,11951,2
35852,11951,6
35853,11951,9
35854,11952,4
35855,11952,8
35856,11952,11
35857,11953,11
35858,11953,9
35859,11953,15
35860,11954,18
35861,11954,2
35862,11954,7
35863,11955,17
35864,11955,12
35865,11955,7
35866,11956,15
35867,11956,1
35868,11956,3
35869,11957,18
35870,11957,5
35871,11957,16
35872,11958,14
35873,11958,7
35874,11958,10
35875,11959,15
35876,11959,16
35877,11959,2
35878,11960,14
35879,11960,7
35880,11960,4
35881,11961,15
35882,11961,1
35883,11961,11
35884,11962,7
35885,11962,4
35886,11962,8
35887,11963,1
35888,11963,6
35889,11963,10
35890,11964,9
35891,11964,14
35892,11964,12
35893,11965,11
35894,11965,13
35895,11965,11
35896,11966,15
35897,11966,14
35898,11966,0
35899,11967,6
35900,11967,12
35901,11967,15
35902,11968,6
35903,11968,16
35904,11968,17
35905,11969,15
35906,11969,8
35907,11969,4
35908,11970,2
35909,11970,10
35910,11970,0
35911,11971,7
35912,11971,5
35913,11971,4
35914,11972,2
35915,11972,5
35916,11972,2
35917,11973,12
35918,11973,12
35919,11973,9
35920,11974,3
35921,11974,4
35922,11974,9
35923,11975,6
35924,11975,11
35925,11975,15
35926,11976,14
35927,11976,4
35928,11976,9
35929,11977,8
35930,11977,12
35931,11977,13
35932,11978,14
35933,11978,0
35934,11978,4
35935,11979,5
35936,11979,0
35937,11979,5
35938,11980,12
35939,11980,17
35940,11980,3
35941,11981,16
35942,11981,14
35943,11981,14
35944,11982,15
35945,11982,3
35946,11982,7
35947,11983,16
35948,11983,19
35949,11983,15
35950,11984,12
35951,11984,8
35952,11984,19
35953,11985,17
35954,11985,18
35955,11985,12
35956,11986,18
35957,11986,11
35958,11986,3
35959,11987,3
35960,11987,4
35961,11987,0
35962,11988,2
35963,11988,5
35964,11988,9
35965,11989,0
35966,11989,13
35967,11989,14
35968,11990,13
35969,11990,8
35970,11990,8
35971,11991,1
35972,11991,9
35973,11991,15
35974,11992,11
35975,11992,11
35976,11992,2
35977,11993,16
35978,11993,18
35979,11993,8
35980,11994,3
35981,11994,10
35982,11994,16
35983,11995,1
35984,11995,14
35985,11995,2
35986,11996,1
35987,11996,2
35988,11996,4
35989,11997,6
35990,11997,14
35991,11997,3
35992,11998,12
35993,11998,16
35994,11998,3
35995,11999,4
35996,11999,14
35997,11999,13
35998,12000,5
35999,12000,0
36000,12000,1
36001,12001,14
36002,12001,2
36003,12001,11
36004,12002,11
36005,12002,8
36006,12002,6
36007,12003,7
36008,12003,17
36009,12003,0
36010,12004,11
36011,12004,17
36012,12004,18
36013,12005,4
36014,12005,6
36015,12005,17
36016,12006,1
36017,12006,19
36018,12006,4
36019,12007,19
36020,12007,18
36021,12007,15
36022,12008,8
36023,12008,0
36024,12008,18
36025,12009,5
36026,12009,6
36027,12009,5
36028,12010,6
36029,12010,5
36030,12010,1
36031,12011,1
36032,12011,6
36033,12011,5
36034,12012,15
36035,12012,4
36036,12012,15
36037,12013,15
36038,12013,9
36039,12013,6
36040,12014,15
36041,12014,5
36042,12014,6
36043,12015,1
36044,12015,19
36045,12015,3
36046,12016,0
36047,12016,6
36048,12016,4
36049,12017,3
36050,12017,4
36051,12017,13
36052,12018,2
36053,12018,2
36054,12018,15
36055,12019,5
36056,12019,14
36057,12019,1
36058,12020,18
36059,12020,0
36060,12020,6
36061,12021,8
36062,12021,8
36063,12021,4
36064,12022,7
36065,12022,7
36066,12022,7
36067,12023,1
36068,12023,6
36069,12023,18
36070,12024,1
36071,12024,5
36072,12024,4
36073,12025,18
36074,12025,13
36075,12025,15
36076,12026,12
36077,12026,2
36078,12026,2
36079,12027,5
36080,12027,14
36081,12027,7
36082,12028,9
36083,12028,0
36084,12028,15
36085,12029,5
36086,12029,12
36087,12029,0
36088,12030,10
36089,12030,15
36090,12030,6
36091,12031,11
36092,12031,10
36093,12031,13
36094,12032,6
36095,12032,2
36096,12032,0
36097,12033,7
36098,12033,13
36099,12033,14
36100,12034,12
36101,12034,17
36102,12034,5
36103,12035,11
36104,12035,2
36105,12035,19
36106,12036,4
36107,12036,19
36108,12036,18
36109,12037,1
36110,12037,0
36111,12037,14
36112,12038,11
36113,12038,14
36114,12038,15
36115,12039,8
36116,12039,8
36117,12039,12
36118,12040,3
36119,12040,6
36120,12040,19
36121,12041,4
36122,12041,11
36123,12041,13
36124,12042,7
36125,12042,11
36126,12042,15
36127,12043,7
36128,12043,3
36129,12043,11
36130,12044,1
36131,12044,2
36132,12044,2
36133,12045,17
36134,12045,2
36135,12045,11
36136,12046,8
36137,12046,18
36138,12046,1
36139,12047,19
36140,12047,12
36141,12047,8
36142,12048,7
36143,12048,8
36144,12048,1
36145,12049,5
36146,12049,7
36147,12049,19
36148,12050,16
36149,12050,13
36150,12050,0
36151,12051,18
36152,12051,0
36153,12051,9
36154,12052,15
36155,12052,9
36156,12052,15
36157,12053,4
36158,12053,19
36159,12053,16
36160,12054,5
36161,12054,14
36162,12054,14
36163,12055,17
36164,12055,1
36165,12055,8
36166,12056,2
36167,12056,18
36168,12056,5
36169,12057,6
36170,12057,5
36171,12057,8
36172,12058,16
36173,12058,15
36174,12058,2
36175,12059,4
36176,12059,7
36177,12059,7
36178,12060,11
36179,12060,15
36180,12060,8
36181,12061,17
36182,12061,9
36183,12061,5
36184,12062,3
36185,12062,6
36186,12062,18
36187,12063,14
36188,12063,17
36189,12063,8
36190,12064,9
36191,12064,10
36192,12064,15
36193,12065,14
36194,12065,6
36195,12065,18
36196,12066,1
36197,12066,16
36198,12066,15
36199,12067,9
36200,12067,12
36201,12067,3
36202,12068,6
36203,12068,8
36204,12068,7
36205,12069,9
36206,12069,2
36207,12069,0
36208,12070,0
36209,12070,3
36210,12070,0
36211,12071,8
36212,12071,4
36213,12071,11
36214,12072,8
36215,12072,1
36216,12072,14
36217,12073,18
36218,12073,14
36219,12073,11
36220,12074,14
36221,12074,17
36222,12074,7
36223,12075,9
36224,12075,1
36225,12075,13
36226,12076,4
36227,12076,7
36228,12076,14
36229,12077,0
36230,12077,19
36231,12077,9
36232,12078,13
36233,12078,6
36234,12078,2
36235,12079,9
36236,12079,19
36237,12079,17
36238,12080,16
36239,12080,15
36240,12080,13
36241,12081,18
36242,12081,4
36243,12081,8
36244,12082,3
36245,12082,5
36246,12082,7
36247,12083,17
36248,12083,2
36249,12083,1
36250,12084,8
36251,12084,6
36252,12084,6
36253,12085,5
36254,12085,2
36255,12085,1
36256,12086,9
36257,12086,14
36258,12086,17
36259,12087,1
36260,12087,4
36261,12087,5
36262,12088,3
36263,12088,5
36264,12088,18
36265,12089,19
36266,12089,1
36267,12089,7
36268,12090,12
36269,12090,16
36270,12090,3
36271,12091,0
36272,12091,5
36273,12091,6
36274,12092,0
36275,12092,18
36276,12092,14
36277,12093,13
36278,12093,4
36279,12093,8
36280,12094,3
36281,12094,17
36282,12094,14
36283,12095,14
36284,12095,15
36285,12095,7
36286,12096,11
36287,12096,4
36288,12096,14
36289,12097,16
36290,12097,4
36291,12097,8
36292,12098,9
36293,12098,12
36294,12098,9
36295,12099,16
36296,12099,6
36297,12099,14
36298,12100,15
36299,12100,9
36300,12100,15
36301,12101,18
36302,12101,16
36303,12101,13
36304,12102,17
36305,12102,18
36306,12102,17
36307,12103,17
36308,12103,2
36309,12103,10
36310,12104,7
36311,12104,12
36312,12104,13
36313,12105,18
36314,12105,9
36315,12105,8
36316,12106,15
36317,12106,7
36318,12106,5
36319,12107,13
36320,12107,3
36321,12107,1
36322,12108,2
36323,12108,1
36324,12108,2
36325,12109,0
36326,12109,0
36327,12109,8
36328,12110,12
36329,12110,8
36330,12110,13
36331,12111,0
36332,12111,7
36333,12111,11
36334,12112,9
36335,12112,12
36336,12112,15
36337,12113,19
36338,12113,19
36339,12113,17
36340,12114,3
36341,12114,17
36342,12114,11
36343,12115,16
36344,12115,13
36345,12115,0
36346,12116,19
36347,12116,9
36348,12116,12
36349,12117,8
36350,12117,8
36351,12117,17
36352,12118,3
36353,12118,6
36354,12118,14
36355,12119,4
36356,12119,17
36357,12119,14
36358,12120,17
36359,12120,4
36360,12120,5
36361,12121,9
36362,12121,18
36363,12121,6
36364,12122,13
36365,12122,12
36366,12122,7
36367,12123,8
36368,12123,16
36369,12123,14
36370,12124,18
36371,12124,9
36372,12124,1
36373,12125,5
36374,12125,15
36375,12125,18
36376,12126,2
36377,12126,2
36378,12126,6
36379,12127,10
36380,12127,18
36381,12127,9
36382,12128,19
36383,12128,17
36384,12128,19
36385,12129,2
36386,12129,18
36387,12129,6
36388,12130,19
36389,12130,17
36390,12130,17
36391,12131,13
36392,12131,16
36393,12131,7
36394,12132,17
36395,12132,6
36396,12132,8
36397,12133,12
36398,12133,15
36399,12133,16
36400,12134,8
36401,12134,3
36402,12134,18
36403,12135,17
36404,12135,7
36405,12135,7
36406,12136,17
36407,12136,8
36408,12136,16
36409,12137,14
36410,12137,13
36411,12137,16
36412,12138,9
36413,12138,14
36414,12138,0
36415,12139,19
36416,12139,14
36417,12139,16
36418,12140,15
36419,12140,6
36420,12140,6
36421,12141,7
36422,12141,14
36423,12141,17
36424,12142,18
36425,12142,7
36426,12142,7
36427,12143,8
36428,12143,4
36429,12143,19
36430,12144,18
36431,12144,4
36432,12144,10
36433,12145,17
36434,12145,4
36435,12145,4
36436,12146,15
36437,12146,5
36438,12146,17
36439,12147,16
36440,12147,8
36441,12147,11
36442,12148,17
36443,12148,18
36444,12148,1
36445,12149,5
36446,12149,9
36447,12149,0
36448,12150,17
36449,12150,3
36450,12150,4
36451,12151,11
36452,12151,1
36453,12151,14
36454,12152,15
36455,12152,17
36456,12152,5
36457,12153,4
36458,12153,19
36459,12153,6
36460,12154,1
36461,12154,7
36462,12154,7
36463,12155,3
36464,12155,1
36465,12155,11
36466,12156,9
36467,12156,16
36468,12156,6
36469,12157,11
36470,12157,9
36471,12157,16
36472,12158,17
36473,12158,3
36474,12158,17
36475,12159,17
36476,12159,12
36477,12159,6
36478,12160,12
36479,12160,12
36480,12160,7
36481,12161,19
36482,12161,0
36483,12161,3
36484,12162,18
36485,12162,10
36486,12162,17
36487,12163,17
36488,12163,17
36489,12163,8
36490,12164,4
36491,12164,13
36492,12164,9
36493,12165,11
36494,12165,2
36495,12165,12
36496,12166,13
36497,12166,6
36498,12166,8
36499,12167,14
36500,12167,12
36501,12167,3
36502,12168,0
36503,12168,15
36504,12168,15
36505,12169,15
36506,12169,18
36507,12169,9
36508,12170,1
36509,12170,17
36510,12170,9
36511,12171,4
36512,12171,10
36513,12171,16
36514,12172,4
36515,12172,9
36516,12172,15
36517,12173,0
36518,12173,17
36519,12173,10
36520,12174,17
36521,12174,0
36522,12174,14
36523,12175,8
36524,12175,17
36525,12175,3
36526,12176,3
36527,12176,0
36528,12176,13
36529,12177,8
36530,12177,10
36531,12177,8
36532,12178,8
36533,12178,8
36534,12178,16
36535,12179,11
36536,12179,1
36537,12179,1
36538,12180,18
36539,12180,15
36540,12180,17
36541,12181,9
36542,12181,9
36543,12181,18
36544,12182,6
36545,12182,12
36546,12182,6
36547,12183,5
36548,12183,14
36549,12183,10
36550,12184,6
36551,12184,3
36552,12184,5
36553,12185,17
36554,12185,11
36555,12185,14
36556,12186,4
36557,12186,13
36558,12186,14
36559,12187,0
36560,12187,8
36561,12187,4
36562,12188,8
36563,12188,0
36564,12188,18
36565,12189,3
36566,12189,15
36567,12189,18
36568,12190,18
36569,12190,3
36570,12190,14
36571,12191,14
36572,12191,8
36573,12191,1
36574,12192,7
36575,12192,5
36576,12192,3
36577,12193,2
36578,12193,16
36579,12193,16
36580,12194,14
36581,12194,16
36582,12194,12
36583,12195,8
36584,12195,12
36585,12195,12
36586,12196,7
36587,12196,10
36588,12196,2
36589,12197,6
36590,12197,18
36591,12197,15
36592,12198,3
36593,12198,18
36594,12198,19
36595,12199,8
36596,12199,15
36597,12199,18
36598,12200,4
36599,12200,15
36600,12200,12
36601,12201,15
36602,12201,18
36603,12201,7
36604,12202,14
36605,12202,14
36606,12202,3
36607,12203,3
36608,12203,8
36609,12203,15
36610,12204,4
36611,12204,15
36612,12204,8
36613,12205,0
36614,12205,11
36615,12205,10
36616,12206,14
36617,12206,10
36618,12206,16
36619,12207,19
36620,12207,2
36621,12207,9
36622,12208,17
36623,12208,4
36624,12208,7
36625,12209,8
36626,12209,5
36627,12209,4
36628,12210,11
36629,12210,4
36630,12210,7
36631,12211,7
36632,12211,6
36633,12211,0
36634,12212,13
36635,12212,12
36636,12212,17
36637,12213,18
36638,12213,19
36639,12213,1
36640,12214,13
36641,12214,19
36642,12214,5
36643,12215,7
36644,12215,9
36645,12215,0
36646,12216,5
36647,12216,19
36648,12216,17
36649,12217,1
36650,12217,6
36651,12217,8
36652,12218,17
36653,12218,9
36654,12218,1
36655,12219,5
36656,12219,8
36657,12219,9
36658,12220,12
36659,12220,11
36660,12220,17
36661,12221,17
36662,12221,18
36663,12221,4
36664,12222,0
36665,12222,18
36666,12222,7
36667,12223,12
36668,12223,9
36669,12223,7
36670,12224,11
36671,12224,0
36672,12224,3
36673,12225,15
36674,12225,14
36675,12225,0
36676,12226,2
36677,12226,5
36678,12226,11
36679,12227,15
36680,12227,2
36681,12227,17
36682,12228,0
36683,12228,2
36684,12228,2
36685,12229,19
36686,12229,14
36687,12229,2
36688,12230,5
36689,12230,11
36690,12230,10
36691,12231,18
36692,12231,3
36693,12231,18
36694,12232,14
36695,12232,14
36696,12232,3
36697,12233,18
36698,12233,16
36699,12233,3
36700,12234,9
36701,12234,9
36702,12234,11
36703,12235,9
36704,12235,17
36705,12235,15
36706,12236,3
36707,12236,8
36708,12236,16
36709,12237,4
36710,12237,9
36711,12237,12
36712,12238,13
36713,12238,10
36714,12238,7
36715,12239,11
36716,12239,5
36717,12239,3
36718,12240,14
36719,12240,14
36720,12240,5
36721,12241,19
36722,12241,16
36723,12241,6
36724,12242,0
36725,12242,1
36726,12242,1
36727,12243,8
36728,12243,13
36729,12243,16
36730,12244,12
36731,12244,6
36732,12244,7
36733,12245,5
36734,12245,2
36735,12245,8
36736,12246,7
36737,12246,14
36738,12246,10
36739,12247,17
36740,12247,9
36741,12247,17
36742,12248,1
36743,12248,11
36744,12248,10
36745,12249,18
36746,12249,19
36747,12249,3
36748,12250,13
36749,12250,8
36750,12250,14
36751,12251,8
36752,12251,11
36753,12251,10
36754,12252,6
36755,12252,4
36756,12252,7
36757,12253,19
36758,12253,8
36759,12253,16
36760,12254,10
36761,12254,11
36762,12254,0
36763,12255,11
36764,12255,18
36765,12255,4
36766,12256,16
36767,12256,3
36768,12256,15
36769,12257,17
36770,12257,3
36771,12257,8
36772,12258,10
36773,12258,16
36774,12258,7
36775,12259,19
36776,12259,11
36777,12259,7
36778,12260,13
36779,12260,17
36780,12260,14
36781,12261,14
36782,12261,3
36783,12261,16
36784,12262,7
36785,12262,13
36786,12262,4
36787,12263,18
36788,12263,4
36789,12263,4
36790,12264,12
36791,12264,3
36792,12264,1
36793,12265,17
36794,12265,14
36795,12265,16
36796,12266,18
36797,12266,4
36798,12266,17
36799,12267,19
36800,12267,14
36801,12267,17
36802,12268,2
36803,12268,2
36804,12268,3
36805,12269,0
36806,12269,18
36807,12269,0
36808,12270,14
36809,12270,13
36810,12270,18
36811,12271,11
36812,12271,19
36813,12271,12
36814,12272,6
36815,12272,16
36816,12272,10
36817,12273,8
36818,12273,7
36819,12273,15
36820,12274,18
36821,12274,10
36822,12274,4
36823,12275,3
36824,12275,3
36825,12275,7
36826,12276,11
36827,12276,10
36828,12276,2
36829,12277,4
36830,12277,7
36831,12277,3
36832,12278,9
36833,12278,1
36834,12278,13
36835,12279,0
36836,12279,5
36837,12279,2
36838,12280,18
36839,12280,16
36840,12280,5
36841,12281,15
36842,12281,14
36843,12281,8
36844,12282,13
36845,12282,15
36846,12282,11
36847,12283,1
36848,12283,4
36849,12283,7
36850,12284,12
36851,12284,8
36852,12284,7
36853,12285,10
36854,12285,1
36855,12285,14
36856,12286,5
36857,12286,16
36858,12286,15
36859,12287,0
36860,12287,1
36861,12287,19
36862,12288,19
36863,12288,18
36864,12288,7
36865,12289,8
36866,12289,6
36867,12289,2
36868,12290,14
36869,12290,7
36870,12290,7
36871,12291,0
36872,12291,2
36873,12291,5
36874,12292,18
36875,12292,8
36876,12292,1
36877,12293,19
36878,12293,12
36879,12293,6
36880,12294,17
36881,12294,7
36882,12294,9
36883,12295,19
36884,12295,1
36885,12295,2
36886,12296,7
36887,12296,15
36888,12296,13
36889,12297,4
36890,12297,4
36891,12297,12
36892,12298,19
36893,12298,3
36894,12298,0
36895,12299,19
36896,12299,1
36897,12299,1
36898,12300,11
36899,12300,2
36900,12300,15
36901,12301,13
36902,12301,6
36903,12301,19
36904,12302,8
36905,12302,1
36906,12302,2
36907,12303,10
36908,12303,1
36909,12303,15
36910,12304,9
36911,12304,11
36912,12304,19
36913,12305,16
36914,12305,15
36915,12305,5
36916,12306,16
36917,12306,16
36918,12306,9
36919,12307,4
36920,12307,0
36921,12307,4
36922,12308,2
36923,12308,6
36924,12308,10
36925,12309,6
36926,12309,6
36927,12309,16
36928,12310,6
36929,12310,7
36930,12310,5
36931,12311,10
36932,12311,11
36933,12311,5
36934,12312,5
36935,12312,6
36936,12312,17
36937,12313,15
36938,12313,9
36939,12313,3
36940,12314,17
36941,12314,8
36942,12314,1
36943,12315,16
36944,12315,15
36945,12315,10
36946,12316,9
36947,12316,15
36948,12316,7
36949,12317,7
36950,12317,10
36951,12317,14
36952,12318,4
36953,12318,4
36954,12318,4
36955,12319,13
36956,12319,3
36957,12319,18
36958,12320,15
36959,12320,7
36960,12320,18
36961,12321,14
36962,12321,12
36963,12321,6
36964,12322,11
36965,12322,4
36966,12322,13
36967,12323,18
36968,12323,10
36969,12323,8
36970,12324,18
36971,12324,16
36972,12324,16
36973,12325,6
36974,12325,9
36975,12325,11
36976,12326,1
36977,12326,11
36978,12326,16
36979,12327,16
36980,12327,15
36981,12327,3
36982,12328,12
36983,12328,17
36984,12328,12
36985,12329,5
36986,12329,2
36987,12329,5
36988,12330,13
36989,12330,1
36990,12330,3
36991,12331,14
36992,12331,1
36993,12331,7
36994,12332,16
36995,12332,2
36996,12332,14
36997,12333,18
36998,12333,7
36999,12333,0
37000,12334,14
37001,12334,7
37002,12334,17
37003,12335,17
37004,12335,17
37005,12335,1
37006,12336,0
37007,12336,6
37008,12336,16
37009,12337,11
37010,12337,11
37011,12337,0
37012,12338,0
37013,12338,1
37014,12338,15
37015,12339,5
37016,12339,17
37017,12339,8
37018,12340,1
37019,12340,17
37020,12340,18
37021,12341,4
37022,12341,4
37023,12341,1
37024,12342,8
37025,12342,2
37026,12342,8
37027,12343,13
37028,12343,11
37029,12343,9
37030,12344,3
37031,12344,7
37032,12344,10
37033,12345,2
37034,12345,8
37035,12345,0
37036,12346,18
37037,12346,9
37038,12346,1
37039,12347,3
37040,12347,11
37041,12347,7
37042,12348,8
37043,12348,10
37044,12348,19
37045,12349,7
37046,12349,10
37047,12349,0
37048,12350,0
37049,12350,19
37050,12350,6
37051,12351,0
37052,12351,13
37053,12351,6
37054,12352,3
37055,12352,11
37056,12352,17
37057,12353,2
37058,12353,17
37059,12353,6
37060,12354,2
37061,12354,19
37062,12354,16
37063,12355,4
37064,12355,18
37065,12355,12
37066,12356,2
37067,12356,13
37068,12356,4
37069,12357,0
37070,12357,12
37071,12357,17
37072,12358,4
37073,12358,13
37074,12358,10
37075,12359,11
37076,12359,19
37077,12359,13
37078,12360,10
37079,12360,4
37080,12360,11
37081,12361,16
37082,12361,7
37083,12361,13
37084,12362,6
37085,12362,7
37086,12362,1
37087,12363,14
37088,12363,2
37089,12363,15
37090,12364,1
37091,12364,17
37092,12364,2
37093,12365,14
37094,12365,7
37095,12365,10
37096,12366,11
37097,12366,14
37098,12366,8
37099,12367,0
37100,12367,16
37101,12367,11
37102,12368,18
37103,12368,18
37104,12368,18
37105,12369,5
37106,12369,19
37107,12369,13
37108,12370,5
37109,12370,2
37110,12370,12
37111,12371,0
37112,12371,12
37113,12371,6
37114,12372,10
37115,12372,10
37116,12372,19
37117,12373,16
37118,12373,9
37119,12373,8
37120,12374,6
37121,12374,6
37122,12374,2
37123,12375,19
37124,12375,15
37125,12375,19
37126,12376,4
37127,12376,13
37128,12376,12
37129,12377,18
37130,12377,8
37131,12377,4
37132,12378,2
37133,12378,5
37134,12378,8
37135,12379,13
37136,12379,5
37137,12379,0
37138,12380,10
37139,12380,5
37140,12380,16
37141,12381,10
37142,12381,0
37143,12381,13
37144,12382,19
37145,12382,18
37146,12382,5
37147,12383,7
37148,12383,9
37149,12383,13
37150,12384,10
37151,12384,14
37152,12384,8
37153,12385,1
37154,12385,4
37155,12385,16
37156,12386,16
37157,12386,18
37158,12386,13
37159,12387,14
37160,12387,11
37161,12387,2
37162,12388,2
37163,12388,16
37164,12388,13
37165,12389,19
37166,12389,1
37167,12389,13
37168,12390,4
37169,12390,10
37170,12390,10
37171,12391,16
37172,12391,17
37173,12391,5
37174,12392,3
37175,12392,2
37176,12392,14
37177,12393,11
37178,12393,2
37179,12393,0
37180,12394,7
37181,12394,9
37182,12394,19
37183,12395,16
37184,12395,14
37185,12395,2
37186,12396,10
37187,12396,7
37188,12396,12
37189,12397,18
37190,12397,16
37191,12397,19
37192,12398,14
37193,12398,17
37194,12398,3
37195,12399,5
37196,12399,10
37197,12399,6
37198,12400,6
37199,12400,6
37200,12400,13
37201,12401,5
37202,12401,3
37203,12401,11
37204,12402,14
37205,12402,14
37206,12402,2
37207,12403,19
37208,12403,11
37209,12403,17
37210,12404,4
37211,12404,11
37212,12404,8
37213,12405,11
37214,12405,1
37215,12405,13
37216,12406,13
37217,12406,3
37218,12406,4
37219,12407,0
37220,12407,10
37221,12407,6
37222,12408,15
37223,12408,0
37224,12408,13
37225,12409,11
37226,12409,5
37227,12409,1
37228,12410,7
37229,12410,11
37230,12410,12
37231,12411,6
37232,12411,10
37233,12411,3
37234,12412,12
37235,12412,0
37236,12412,11
37237,12413,6
37238,12413,10
37239,12413,12
37240,12414,17
37241,12414,17
37242,12414,9
37243,12415,18
37244,12415,2
37245,12415,0
37246,12416,2
37247,12416,8
37248,12416,6
37249,12417,17
37250,12417,19
37251,12417,13
37252,12418,11
37253,12418,9
37254,12418,16
37255,12419,12
37256,12419,15
37257,12419,9
37258,12420,19
37259,12420,5
37260,12420,7
37261,12421,9
37262,12421,17
37263,12421,15
37264,12422,1
37265,12422,12
37266,12422,12
37267,12423,8
37268,12423,5
37269,12423,0
37270,12424,1
37271,12424,3
37272,12424,2
37273,12425,16
37274,12425,13
37275,12425,18
37276,12426,18
37277,12426,16
37278,12426,3
37279,12427,7
37280,12427,2
37281,12427,1
37282,12428,17
37283,12428,16
37284,12428,0
37285,12429,17
37286,12429,4
37287,12429,0
37288,12430,18
37289,12430,0
37290,12430,5
37291,12431,4
37292,12431,5
37293,12431,18
37294,12432,8
37295,12432,13
37296,12432,4
37297,12433,1
37298,12433,11
37299,12433,16
37300,12434,16
37301,12434,9
37302,12434,6
37303,12435,8
37304,12435,14
37305,12435,12
37306,12436,18
37307,12436,12
37308,12436,12
37309,12437,11
37310,12437,12
37311,12437,2
37312,12438,19
37313,12438,5
37314,12438,6
37315,12439,13
37316,12439,5
37317,12439,8
37318,12440,7
37319,12440,14
37320,12440,3
37321,12441,17
37322,12441,10
37323,12441,15
37324,12442,2
37325,12442,15
37326,12442,10
37327,12443,6
37328,12443,9
37329,12443,7
37330,12444,6
37331,12444,11
37332,12444,4
37333,12445,18
37334,12445,3
37335,12445,13
37336,12446,16
37337,12446,15
37338,12446,1
37339,12447,6
37340,12447,14
37341,12447,3
37342,12448,11
37343,12448,11
37344,12448,17
37345,12449,12
37346,12449,14
37347,12449,18
37348,12450,4
37349,12450,1
37350,12450,6
37351,12451,1
37352,12451,3
37353,12451,4
37354,12452,13
37355,12452,18
37356,12452,6
37357,12453,4
37358,12453,16
37359,12453,6
37360,12454,17
37361,12454,4
37362,12454,16
37363,12455,0
37364,12455,9
37365,12455,8
37366,12456,4
37367,12456,6
37368,12456,4
37369,12457,9
37370,12457,12
37371,12457,2
37372,12458,15
37373,12458,18
37374,12458,3
37375,12459,11
37376,12459,3
37377,12459,10
37378,12460,15
37379,12460,4
37380,12460,15
37381,12461,11
37382,12461,3
37383,12461,15
37384,12462,14
37385,12462,3
37386,12462,16
37387,12463,19
37388,12463,5
37389,12463,9
37390,12464,19
37391,12464,19
37392,12464,10
37393,12465,3
37394,12465,3
37395,12465,8
37396,12466,14
37397,12466,2
37398,12466,15
37399,12467,1
37400,12467,12
